"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"22.12.2022","9,7718","10,4920","10,5779","9,7470","","-5,80%"
"21.12.2022","10,3738","10,3062","10,4956","9,8490","","2,81%"
"20.12.2022","10,0907","9,9934","10,3504","9,5169","","3,76%"
"19.12.2022","9,7247","9,3079","9,9529","9,1749","","4,53%"
"16.12.2022","9,3034","9,2594","9,5420","8,9896","","0,36%"
"15.12.2022","9,2704","9,3205","9,4714","8,9295","","-0,48%"
"14.12.2022","9,3153","9,1029","9,4049","9,0005","","2,38%"
"13.12.2022","9,0988","8,9803","9,1835","8,9209","","0,38%"
"12.12.2022","9,0647","8,9528","9,1173","8,8455","","0,96%"
"09.12.2022","8,9787","8,9087","9,1360","8,8572","","-1,33%"
"08.12.2022","9,0996","8,8921","9,1423","8,6863","","2,32%"
"07.12.2022","8,8931","8,6550","9,1955","8,6477","","-1,38%"
"06.12.2022","9,0173","8,9558","9,0675","8,9297","","0,69%"
"05.12.2022","8,9558","8,8274","8,9929","8,8274","","1,45%"
"04.12.2022","8,8274","8,8261","8,8274","8,8261","","0,01%"
"02.12.2022","8,8261","8,7285","8,8308","8,7024","","1,12%"
"01.12.2022","8,7285","8,6155","8,7294","8,5992","","1,31%"
"30.11.2022","8,6155","8,5217","8,6155","8,5055","","1,10%"
"29.11.2022","8,5217","8,4937","8,5689","8,4772","","0,33%"
"28.11.2022","8,4937","8,4331","8,4962","8,3652","","0,72%"
"27.11.2022","8,4331","8,4319","8,4331","8,4319","","0,01%"
"25.11.2022","8,4319","8,4835","8,4848","8,4262","","-0,61%"
"24.11.2022","8,4835","8,4691","8,5225","8,4366","","0,17%"
"23.11.2022","8,4691","8,4986","8,4990","8,4187","","-0,35%"
"22.11.2022","8,4986","8,4923","8,5329","8,4619","","0,07%"
"21.11.2022","8,4923","8,4836","8,5104","8,4256","","0,10%"
"20.11.2022","8,4836","8,4837","8,4837","8,4836","","0,00%"
"18.11.2022","8,4837","8,4570","8,5276","8,4570","","0,32%"
"17.11.2022","8,4570","8,5134","8,5139","8,4316","","-0,66%"
"16.11.2022","8,5134","8,5741","8,5743","8,4735","","-0,71%"
"15.11.2022","8,5741","8,5595","8,6119","8,5369","","0,17%"
"14.11.2022","8,5595","8,5166","8,6161","8,5165","","0,50%"
"13.11.2022","8,5166","8,5165","8,5166","8,5165","","0,00%"
"11.11.2022","8,5165","8,4222","8,5165","8,4180","","1,12%"
"10.11.2022","8,4222","8,4660","8,5179","8,3261","","-0,52%"
"09.11.2022","8,4660","8,4136","8,4742","8,3931","","0,62%"
"08.11.2022","8,4136","8,4373","8,4560","8,3750","","-0,28%"
"07.11.2022","8,4373","8,6429","8,6429","8,4291","","-2,38%"
"06.11.2022","8,6429","8,6429","8,6429","8,6429","","0,00%"
"04.11.2022","8,6429","8,5048","8,6496","8,4966","","1,62%"
"03.11.2022","8,5048","8,4777","8,5281","8,4544","","0,32%"
"02.11.2022","8,4777","8,4145","8,4846","8,4038","","0,75%"
"01.11.2022","8,4145","8,4182","8,4715","8,3903","","-0,04%"
"31.10.2022","8,4182","8,4826","8,4949","8,3951","","-0,76%"
"30.10.2022","8,4826","8,4826","8,4826","8,4826","","0,00%"
"28.10.2022","8,4826","8,5386","8,5510","8,4505","","-0,66%"
"27.10.2022","8,5386","8,6087","8,6119","8,4620","","-0,81%"
"26.10.2022","8,6087","8,4173","8,6087","8,4173","","2,27%"
"25.10.2022","8,4173","8,4242","8,4310","8,3714","","-0,08%"
"24.10.2022","8,4242","8,4610","8,4906","8,3874","","-0,44%"
"23.10.2022","8,4610","8,4610","8,4610","8,4610","","0,00%"
"21.10.2022","8,4610","8,5079","8,5141","8,3899","","-0,55%"
"20.10.2022","8,5079","8,5401","8,5692","8,4662","","-0,38%"
"19.10.2022","8,5401","8,5496","8,5713","8,4784","","-0,11%"
"18.10.2022","8,5496","8,5667","8,6608","8,5395","","-0,20%"
"17.10.2022","8,5667","8,6368","8,6896","8,5281","","-0,81%"
"16.10.2022","8,6368","8,6368","8,6368","8,6368","","0,00%"
"14.10.2022","8,6368","8,8737","8,8853","8,5815","","-2,67%"
"13.10.2022","8,8737","8,9783","8,9875","8,7552","","-1,16%"
"12.10.2022","8,9783","8,8844","9,0570","8,8205","","1,06%"
"11.10.2022","8,8844","8,7622","8,9909","8,7135","","1,39%"
"10.10.2022","8,7623","8,5726","8,8273","8,5722","","2,21%"
"09.10.2022","8,5726","8,5726","8,5726","8,5726","","0,00%"
"07.10.2022","8,5726","8,5585","8,6644","8,4879","","0,16%"
"06.10.2022","8,5585","8,4559","8,5662","8,3866","","1,21%"
"05.10.2022","8,4559","8,2841","8,4852","8,1101","","2,07%"
"04.10.2022","8,2841","8,2715","8,3470","8,2069","","0,15%"
"03.10.2022","8,2715","8,2139","8,3781","7,9975","","0,70%"
"02.10.2022","8,2139","8,2139","8,2139","8,2139","","0,00%"
"30.09.2022","8,2139","8,0295","8,2349","7,4908","","2,30%"
"29.09.2022","8,0295","7,9911","8,1094","7,9342","","0,48%"
"28.09.2022","7,9911","8,1441","8,1527","7,9615","","-1,88%"
"27.09.2022","8,1441","8,1683","8,2256","8,0904","","-0,30%"
"26.09.2022","8,1683","8,1252","8,2238","7,9978","","0,53%"
"25.09.2022","8,1252","8,1252","8,1252","8,1252","","0,00%"
"23.09.2022","8,1252","8,3130","8,4703","7,9639","","-2,26%"
"22.09.2022","8,3130","8,6097","8,6314","8,2858","","-3,45%"
"21.09.2022","8,6097","8,6346","8,8736","8,5523","","-0,29%"
"20.09.2022","8,6346","8,5861","8,6346","8,5424","","0,56%"
"19.09.2022","8,5861","8,6354","8,6438","8,5498","","-0,57%"
"18.09.2022","8,6354","8,6307","8,6354","8,6306","","0,05%"
"16.09.2022","8,6307","8,5496","8,6311","8,5201","","0,95%"
"15.09.2022","8,5496","8,6017","8,6446","8,5156","","-0,61%"
"14.09.2022","8,6017","8,6497","8,6498","8,5584","","-0,55%"
"13.09.2022","8,6497","8,6970","8,7432","8,6143","","-0,54%"
"12.09.2022","8,6970","8,7490","8,7695","8,6845","","-0,59%"
"11.09.2022","8,7490","8,7490","8,7490","8,7489","","0,00%"
"09.09.2022","8,7490","8,7286","8,7624","8,7065","","0,23%"
"08.09.2022","8,7286","8,7263","8,7825","8,7088","","0,03%"
"07.09.2022","8,7263","8,8056","8,8235","8,7249","","-0,90%"
"06.09.2022","8,8056","8,7784","8,8056","8,7111","","0,31%"
"05.09.2022","8,7784","8,7797","8,8579","8,7010","","-0,02%"
"04.09.2022","8,7797","8,7797","8,7797","8,7797","","0,00%"
"02.09.2022","8,7797","8,7317","8,8179","8,7178","","0,55%"
"01.09.2022","8,7317","8,7411","8,7635","8,6926","","-0,11%"
"31.08.2022","8,7411","8,6720","8,8026","8,6531","","0,80%"
"30.08.2022","8,6720","8,7431","8,7770","8,6599","","-0,81%"
"29.08.2022","8,7431","8,8041","8,8041","8,6963","","-0,69%"
"28.08.2022","8,8041","8,8041","8,8041","8,8041","","0,00%"
"26.08.2022","8,8041","8,7812","8,8041","8,7137","","0,26%"
"25.08.2022","8,7812","8,7305","8,7886","8,6935","","0,58%"
"24.08.2022","8,7305","8,7621","8,7621","8,7037","","-0,36%"
"23.08.2022","8,7621","8,7415","8,7959","8,7003","","0,24%"
"22.08.2022","8,7415","8,6699","8,7986","8,6410","","0,83%"
"21.08.2022","8,6699","8,6694","8,6699","8,6694","","0,01%"
"19.08.2022","8,6694","8,7727","8,7727","8,5528","","-1,18%"
"18.08.2022","8,7727","8,9589","8,9640","8,6830","","-2,08%"
"17.08.2022","8,9589","8,9712","9,0265","8,8614","","-0,14%"
"16.08.2022","8,9712","9,0389","9,0664","8,9278","","-0,75%"
"15.08.2022","9,0389","8,9881","9,1122","8,9582","","0,57%"
"14.08.2022","8,9881","8,9880","8,9881","8,9880","","0,00%"
"12.08.2022","8,9880","8,9953","9,0591","8,9377","","-0,08%"
"11.08.2022","8,9953","9,0224","9,0224","8,9851","","-0,30%"
"10.08.2022","9,0224","8,9072","9,0257","8,8983","","1,29%"
"09.08.2022","8,9072","8,9995","8,9997","8,8997","","-1,03%"
"08.08.2022","8,9995","8,9590","9,0172","8,8626","","0,45%"
"07.08.2022","8,9590","8,9586","8,9592","8,9586","","0,00%"
"05.08.2022","8,9586","8,9417","8,9775","8,9047","","0,19%"
"04.08.2022","8,9417","8,9642","9,0053","8,8886","","-0,25%"
"03.08.2022","8,9642","8,9289","8,9856","8,8695","","0,40%"
"02.08.2022","8,9289","8,8893","8,9480","8,8051","","0,45%"
"01.08.2022","8,8893","9,1367","9,2773","8,7798","","-2,71%"
"31.07.2022","9,1367","9,1367","9,1367","9,1367","","0,00%"
"29.07.2022","9,1367","9,0140","9,2398","8,9991","","1,36%"
"28.07.2022","9,0140","8,8600","9,0752","8,7988","","1,74%"
"27.07.2022","8,8600","8,9527","9,0181","8,7597","","-1,04%"
"26.07.2022","8,9527","8,6076","9,0182","8,5997","","4,01%"
"25.07.2022","8,6076","8,4855","8,6272","8,4559","","1,44%"
"24.07.2022","8,4855","8,4858","8,4858","8,4855","","0,00%"
"22.07.2022","8,4858","8,3716","8,6711","8,3614","","1,36%"
"21.07.2022","8,3716","8,1440","8,6827","8,0982","","2,80%"
"20.07.2022","8,1440","8,2216","8,2255","8,0858","","-0,94%"
"19.07.2022","8,2216","8,3550","8,3563","8,1403","","-1,60%"
"18.07.2022","8,3550","8,4595","8,4764","8,3528","","-1,24%"
"17.07.2022","8,4595","8,4596","8,4596","8,4595","","0,00%"
"15.07.2022","8,4596","8,6291","8,7001","8,3945","","-1,96%"
"14.07.2022","8,6291","8,6728","8,6945","8,5646","","-0,50%"
"13.07.2022","8,6728","8,7646","8,7997","8,6155","","-1,05%"
"12.07.2022","8,7646","8,7671","8,8317","8,5066","","-0,03%"
"11.07.2022","8,7671","9,0989","9,2140","8,7521","","-3,65%"
"10.07.2022","9,0989","9,0991","9,0991","9,0989","","0,00%"
"08.07.2022","9,0991","9,2435","9,2515","9,0792","","-1,56%"
"07.07.2022","9,2435","9,4439","9,5659","9,1977","","-2,12%"
"06.07.2022","9,4439","9,0998","9,6272","9,0997","","3,78%"
"05.07.2022","9,0998","8,2447","9,2679","8,2443","","10,37%"
"04.07.2022","8,2447","8,1325","8,3982","8,1321","","1,38%"
"03.07.2022","8,1325","8,1331","8,1331","8,1325","","-0,01%"
"01.07.2022","8,1331","7,6800","8,3176","7,6614","","5,90%"
"30.06.2022","7,6800","7,9449","7,9867","7,6611","","-3,33%"
"29.06.2022","7,9449","7,7218","7,9570","7,4754","","2,89%"
"28.06.2022","7,7218","7,9777","7,9975","7,7043","","-3,21%"
"27.06.2022","7,9777","7,9823","8,1344","7,9388","","-0,06%"
"26.06.2022","7,9823","7,9823","7,9823","7,9823","","0,00%"
"24.06.2022","7,9823","7,9819","8,0236","7,9299","","0,01%"
"23.06.2022","7,9819","7,9304","8,0245","7,8943","","0,65%"
"22.06.2022","7,9304","8,0387","8,0388","7,8685","","-1,35%"
"21.06.2022","8,0387","8,3123","8,3333","8,0387","","-3,29%"
"20.06.2022","8,3123","8,3985","8,5016","8,2951","","-1,03%"
"19.06.2022","8,3985","8,3985","8,3985","8,3985","","0,00%"
"17.06.2022","8,3985","8,4268","8,5110","8,3648","","-0,34%"
"16.06.2022","8,4269","8,4846","8,5289","8,4102","","-0,68%"
"15.06.2022","8,4846","8,3964","8,5137","8,3903","","1,05%"
"14.06.2022","8,3964","8,4091","8,6585","8,2785","","-0,15%"
"13.06.2022","8,4091","8,4664","8,4667","8,4034","","-0,68%"
"12.06.2022","8,4664","8,4664","8,4664","8,4664","","0,00%"
"10.06.2022","8,4664","8,8684","8,9013","8,4073","","-4,53%"
"09.06.2022","8,8684","8,8873","8,9344","8,6067","","-0,21%"
"08.06.2022","8,8873","9,1508","9,1614","8,8341","","-2,88%"
"07.06.2022","9,1508","9,1702","9,2243","9,0496","","-0,21%"
"06.06.2022","9,1702","9,1512","9,2974","9,1012","","0,21%"
"05.06.2022","9,1512","9,1512","9,1512","9,1512","","0,00%"
"03.06.2022","9,1512","9,2563","9,3785","9,0589","","-1,14%"
"02.06.2022","9,2563","9,1651","9,2792","9,1331","","1,00%"
"01.06.2022","9,1651","9,2167","9,2925","9,1301","","-0,56%"
"31.05.2022","9,2167","9,3450","9,4933","9,1041","","-1,37%"
"30.05.2022","9,3450","9,9573","10,0361","9,1698","","-6,15%"
"29.05.2022","9,9573","9,9573","9,9573","9,9573","","0,00%"
"27.05.2022","9,9573","9,6841","10,0489","9,6716","","2,82%"
"26.05.2022","9,6841","8,8648","9,7449","8,7909","","9,24%"
"25.05.2022","8,8648","8,5362","8,9638","8,3661","","3,85%"
"24.05.2022","8,5362","8,7008","8,7015","8,4403","","-1,89%"
"23.05.2022","8,7008","8,9993","9,0532","8,6014","","-3,32%"
"22.05.2022","8,9993","8,9993","8,9993","8,9993","","0,00%"
"20.05.2022","8,9993","9,2215","9,2672","8,5695","","-2,41%"
"19.05.2022","9,2215","9,3930","9,3963","9,1258","","-1,83%"
"18.05.2022","9,3930","9,4394","9,4755","9,3411","","-0,49%"
"17.05.2022","9,4394","9,3425","9,5065","9,3425","","1,04%"
"16.05.2022","9,3425","9,5073","9,5174","9,2444","","-1,73%"
"15.05.2022","9,5073","9,5073","9,5073","9,5073","","0,00%"
"13.05.2022","9,5073","9,3267","9,6320","9,2521","","1,94%"
"12.05.2022","9,3267","9,9975","9,9979","9,3126","","-6,71%"
"11.05.2022","9,9975","10,3052","10,4431","9,8970","","-2,99%"
"10.05.2022","10,3052","10,3112","10,3717","10,2970","","-0,06%"
"09.05.2022","10,3112","10,4105","10,4105","10,3109","","-0,95%"
"08.05.2022","10,4105","10,4106","10,4106","10,4105","","0,00%"
"06.05.2022","10,4106","10,0667","10,5019","9,8928","","3,42%"
"05.05.2022","10,0667","10,0325","10,1618","9,9676","","0,34%"
"04.05.2022","10,0325","10,7378","10,7382","10,0324","","-6,57%"
"03.05.2022","10,7378","10,7377","10,7388","10,7370","","0,00%"
"02.05.2022","10,7377","10,7377","10,7388","10,7375","","0,00%"
"01.05.2022","10,7377","10,7377","10,7377","10,7377","","0,00%"
"29.04.2022","10,7377","10,8779","10,9656","10,6621","","-1,29%"
"28.04.2022","10,8779","11,0937","11,0937","10,8255","","-1,95%"
"27.04.2022","11,0937","11,2127","11,2279","11,0727","","-1,06%"
"26.04.2022","11,2127","11,1481","11,2146","11,0447","","0,58%"
"25.04.2022","11,1481","11,6054","11,6054","11,1127","","-3,94%"
"24.04.2022","11,6054","11,6047","11,6054","11,6047","","0,01%"
"22.04.2022","11,6047","11,5940","11,6688","11,1959","","0,09%"
"21.04.2022","11,5940","11,9037","11,9223","11,3875","","-2,60%"
"20.04.2022","11,9037","12,2804","12,2810","11,6999","","-3,07%"
"19.04.2022","12,2804","12,5251","12,5253","12,2039","","-1,95%"
"18.04.2022","12,5251","12,5557","12,6080","12,3770","","-0,24%"
"17.04.2022","12,5557","12,5557","12,5557","12,5557","","0,00%"
"15.04.2022","12,5557","12,6830","12,7020","12,4379","","-1,00%"
"14.04.2022","12,6830","12,5416","12,9387","12,4763","","1,13%"
"13.04.2022","12,5416","12,5163","12,6060","12,4728","","0,20%"
"12.04.2022","12,5163","12,4127","12,6022","12,3691","","0,83%"
"11.04.2022","12,4127","11,9529","12,7524","11,9339","","3,85%"
"10.04.2022","11,9529","11,9527","11,9529","11,9527","","0,00%"
"08.04.2022","11,9527","11,9091","11,9860","11,2220","","0,37%"
"07.04.2022","11,9091","12,5324","12,5352","11,7538","","-4,97%"
"06.04.2022","12,5324","13,0910","13,1349","12,4529","","-4,27%"
"05.04.2022","13,0910","13,2005","13,2013","13,0094","","-0,83%"
"04.04.2022","13,2005","13,1933","13,3331","13,0477","","0,05%"
"03.04.2022","13,1933","13,1933","13,1933","13,1933","","0,00%"
"01.04.2022","13,1933","13,1230","13,2480","13,0851","","0,54%"
"31.03.2022","13,1230","13,3198","13,3328","13,1058","","-1,48%"
"30.03.2022","13,3198","13,3952","13,4144","13,0691","","-0,56%"
"29.03.2022","13,3952","14,0846","14,0990","13,0335","","-4,89%"
"28.03.2022","14,0846","15,0796","15,0806","13,9880","","-6,60%"
"27.03.2022","15,0796","15,0794","15,0796","15,0794","","0,00%"
"25.03.2022","15,0794","15,2329","15,3183","14,6275","","-1,01%"
"24.03.2022","15,2329","15,3376","15,3454","15,0056","","-0,68%"
"23.03.2022","15,3376","16,2651","16,3912","15,3161","","-5,70%"
"22.03.2022","16,2651","16,3625","16,4048","16,2480","","-0,60%"
"21.03.2022","16,3625","16,4780","16,6012","16,3622","","-0,70%"
"20.03.2022","16,4780","16,4780","16,4780","16,4780","","0,00%"
"18.03.2022","16,4780","16,2518","16,5902","16,0541","","1,39%"
"17.03.2022","16,2518","17,0017","17,0219","16,2303","","-4,41%"
"16.03.2022","17,0017","17,2825","17,3473","16,8986","","-1,62%"
"15.03.2022","17,2825","17,9246","17,9257","17,1483","","-3,59%"
"14.03.2022","17,9254","18,0215","18,1786","17,2990","","-0,53%"
"13.03.2022","18,0215","18,0215","18,0215","18,0215","","0,00%"
"11.03.2022","18,0215","18,7444","18,7470","17,8958","","-3,86%"
"10.03.2022","18,7444","18,9943","19,1773","18,3512","","-1,32%"
"09.03.2022","18,9943","20,5739","20,5866","18,0177","","-7,68%"
"08.03.2022","20,5739","22,6237","22,6241","16,6113","","-9,06%"
"07.03.2022","22,6237","16,6200","24,8940","16,5995","","36,12%"
"06.03.2022","16,6200","16,6200","16,6200","16,6200","","0,00%"
"04.03.2022","16,6200","16,7732","18,1966","15,8778","","-0,91%"
"03.03.2022","16,7729","16,7724","18,7141","15,7429","","0,00%"
"02.03.2022","16,7724","16,0368","17,3530","15,4100","","4,59%"
"01.03.2022","16,0368","14,9939","16,0386","14,1743","","6,96%"
"28.02.2022","14,9939","13,1362","17,9058","13,1328","","14,14%"
"27.02.2022","13,1362","13,1362","13,1362","13,1362","","0,00%"
"25.02.2022","13,1362","13,4759","13,5791","12,9460","","-2,52%"
"24.02.2022","13,4759","12,8521","13,9272","12,8389","","4,85%"
"23.02.2022","12,8521","12,4709","12,8877","12,4212","","3,06%"
"22.02.2022","12,4709","12,5893","12,7541","12,4156","","-0,94%"
"21.02.2022","12,5893","12,2258","12,6379","12,0292","","2,97%"
"20.02.2022","12,2258","12,2258","12,2258","12,2258","","0,00%"
"18.02.2022","12,2258","12,0412","12,2497","11,9562","","1,53%"
"17.02.2022","12,0412","11,8751","12,0921","11,8744","","1,40%"
"16.02.2022","11,8751","11,8859","11,8929","11,8077","","-0,09%"
"15.02.2022","11,8859","12,0772","12,0885","11,8426","","-1,58%"
"14.02.2022","12,0772","12,1472","12,2718","11,9510","","-0,58%"
"13.02.2022","12,1472","12,1472","12,1472","12,1472","","0,00%"
"11.02.2022","12,1472","11,8068","12,2048","11,7645","","2,88%"
"10.02.2022","11,8068","11,7429","11,8095","11,6855","","0,54%"
"09.02.2022","11,7429","11,7813","11,8014","11,7089","","-0,33%"
"08.02.2022","11,7813","11,8663","11,8803","11,7802","","-0,72%"
"07.02.2022","11,8663","11,9224","12,0097","11,8535","","-0,47%"
"06.02.2022","11,9224","11,9224","11,9224","11,9224","","0,00%"
"04.02.2022","11,9224","12,0281","12,0281","11,8944","","-0,88%"
"03.02.2022","12,0281","11,9552","12,0750","11,9552","","0,61%"
"02.02.2022","11,9552","12,0831","12,0861","11,9005","","-1,06%"
"01.02.2022","12,0831","12,1646","12,1646","12,0212","","-0,67%"
"31.01.2022","12,1646","12,2352","12,2352","12,1479","","-0,58%"
"30.01.2022","12,2352","12,2346","12,2352","12,2346","","0,00%"
"28.01.2022","12,2346","12,2498","12,3061","12,1710","","-0,12%"
"27.01.2022","12,2498","12,5763","12,5765","12,1593","","-2,60%"
"26.01.2022","12,5763","12,4282","12,7070","12,4226","","1,19%"
"25.01.2022","12,4282","12,4447","12,5321","12,3764","","-0,13%"
"24.01.2022","12,4447","12,2182","12,5542","12,1573","","1,85%"
"23.01.2022","12,2182","12,2182","12,2182","12,2182","","0,00%"
"21.01.2022","12,2182","12,0929","12,2308","12,0337","","1,04%"
"20.01.2022","12,0929","12,0105","12,1038","11,9825","","0,69%"
"19.01.2022","12,0105","12,1095","12,1472","11,9559","","-0,82%"
"18.01.2022","12,1095","11,9885","12,1191","11,9817","","1,01%"
"17.01.2022","11,9885","11,9983","12,0939","11,9242","","-0,08%"
"16.01.2022","11,9983","11,9983","11,9983","11,9983","","0,00%"
"14.01.2022","11,9983","11,9938","12,1125","11,9209","","0,04%"
"13.01.2022","11,9938","11,7503","12,0382","11,7081","","2,07%"
"12.01.2022","11,7503","11,6829","11,7767","11,6764","","0,58%"
"11.01.2022","11,6829","11,7655","11,7751","11,6757","","-0,70%"
"10.01.2022","11,7655","11,8759","11,8856","11,7449","","-0,93%"
"09.01.2022","11,8759","11,8759","11,8759","11,8759","","0,00%"
"07.01.2022","11,8759","11,9557","11,9993","11,7761","","-0,67%"
"06.01.2022","11,9557","12,0808","12,1277","11,9252","","-1,04%"
"05.01.2022","12,0808","11,8273","12,0822","11,8268","","2,14%"
"04.01.2022","11,8273","11,7290","11,8531","11,6823","","0,84%"
"03.01.2022","11,7290","11,7452","11,8279","11,6722","","-0,14%"
"02.01.2022","11,7452","11,7452","11,7452","11,7452","","0,00%"
"31.12.2021","11,7452","11,7139","11,7743","11,7041","","0,27%"
"30.12.2021","11,7139","11,6199","11,7872","11,6146","","0,81%"
"29.12.2021","11,6199","11,5779","11,6499","11,5442","","0,36%"
"28.12.2021","11,5779","11,5305","11,6007","11,5135","","0,41%"
"27.12.2021","11,5305","11,5690","11,5690","11,4741","","-0,33%"
"26.12.2021","11,5690","11,5690","11,5690","11,5690","","0,00%"
"24.12.2021","11,5690","11,5077","11,5781","11,4837","","0,53%"
"23.12.2021","11,5077","11,5812","11,5821","11,4905","","-0,63%"
"22.12.2021","11,5812","11,6133","11,6381","11,5508","","-0,28%"
"21.12.2021","11,6133","11,6337","11,6383","11,5722","","-0,17%"
"20.12.2021","11,6337","11,6272","11,6795","11,6122","","0,06%"
"19.12.2021","11,6272","11,6272","11,6272","11,6272","","0,00%"
"17.12.2021","11,6272","11,5820","11,6460","11,5305","","0,39%"
"16.12.2021","11,5820","11,5743","11,5978","11,5222","","0,07%"
"15.12.2021","11,5743","11,5886","11,6766","11,5737","","-0,12%"
"14.12.2021","11,5886","11,5461","11,6066","11,5366","","0,37%"
"13.12.2021","11,5461","11,5190","11,5750","11,5135","","0,24%"
"12.12.2021","11,5190","11,5190","11,5190","11,5190","","0,00%"
"10.12.2021","11,5190","11,5625","11,5934","11,5089","","-0,38%"
"09.12.2021","11,5625","11,6009","11,6151","11,5332","","-0,33%"
"08.12.2021","11,6009","11,6294","11,6563","11,5873","","-0,24%"
"07.12.2021","11,6294","11,6621","11,7011","11,6030","","-0,28%"
"06.12.2021","11,6621","11,5907","11,6754","11,5322","","0,62%"
"05.12.2021","11,5907","11,5907","11,5907","11,5907","","0,00%"
"03.12.2021","11,5907","11,5504","11,6020","11,5158","","0,35%"
"02.12.2021","11,5504","11,6598","11,6622","11,5326","","-0,94%"
"01.12.2021","11,6598","11,6405","11,6795","11,5746","","0,17%"
"30.11.2021","11,6405","11,6796","11,7907","11,6256","","-0,33%"
"29.11.2021","11,6796","11,8270","11,8471","11,6313","","-1,25%"
"28.11.2021","11,8270","11,8270","11,8270","11,8270","","0,00%"
"26.11.2021","11,8270","11,6959","11,8732","11,6821","","1,12%"
"25.11.2021","11,6959","11,7300","11,7385","11,6655","","-0,29%"
"24.11.2021","11,7300","11,6223","11,7383","11,6026","","0,93%"
"23.11.2021","11,6223","11,7149","11,7750","11,6030","","-0,79%"
"22.11.2021","11,7149","11,5049","11,7537","11,4689","","1,83%"
"21.11.2021","11,5049","11,5049","11,5049","11,5049","","0,00%"
"19.11.2021","11,5049","11,4467","11,5286","11,3945","","0,51%"
"18.11.2021","11,4467","11,3744","11,4777","11,3694","","0,64%"
"17.11.2021","11,3744","11,4384","11,4683","11,3435","","-0,56%"
"16.11.2021","11,4384","11,3649","11,4933","11,3521","","0,65%"
"15.11.2021","11,3649","11,4257","11,4257","11,2888","","-0,53%"
"14.11.2021","11,4257","11,4257","11,4257","11,4257","","0,00%"
"12.11.2021","11,4257","11,2065","11,4744","11,1867","","1,96%"
"11.11.2021","11,2065","11,1575","11,2304","11,0878","","0,44%"
"10.11.2021","11,1575","11,0621","11,1666","11,0340","","0,86%"
"09.11.2021","11,0621","11,1403","11,1578","11,0585","","-0,70%"
"08.11.2021","11,1403","11,1358","11,1777","11,1224","","0,04%"
"07.11.2021","11,1358","11,1358","11,1358","11,1358","","0,00%"
"05.11.2021","11,1358","11,2160","11,2410","11,0959","","-0,71%"
"04.11.2021","11,2160","11,2000","11,2261","11,2000","","0,14%"
"03.11.2021","11,2000","11,1767","11,2781","11,1528","","0,21%"
"02.11.2021","11,1767","11,1867","11,2557","11,1578","","-0,09%"
"01.11.2021","11,1867","11,0754","11,2002","11,0563","","1,00%"
"31.10.2021","11,0754","11,0754","11,0754","11,0754","","0,00%"
"29.10.2021","11,0754","10,9860","11,0848","10,9820","","0,81%"
"28.10.2021","10,9860","11,0495","11,0609","10,9569","","-0,57%"
"27.10.2021","11,0495","10,8952","11,0559","10,8750","","1,42%"
"26.10.2021","10,8952","10,9223","10,9327","10,8515","","-0,25%"
"25.10.2021","10,9223","11,0147","11,0478","10,9165","","-0,84%"
"24.10.2021","11,0147","11,0147","11,0147","11,0147","","0,00%"
"22.10.2021","11,0147","11,1214","11,1272","10,9588","","-0,96%"
"21.10.2021","11,1214","11,0762","11,1420","11,0762","","0,41%"
"20.10.2021","11,0762","11,1022","11,1221","11,0700","","-0,23%"
"19.10.2021","11,1022","11,0894","11,1223","11,0619","","0,12%"
"18.10.2021","11,0894","11,0367","11,0970","11,0262","","0,48%"
"17.10.2021","11,0367","11,0367","11,0367","11,0367","","0,00%"
"15.10.2021","11,0367","11,0809","11,1032","11,0181","","-0,40%"
"14.10.2021","11,0809","11,2012","11,2012","11,0766","","-1,07%"
"13.10.2021","11,2012","11,1438","11,2197","11,1313","","0,52%"
"12.10.2021","11,1438","11,1415","11,1630","11,1179","","0,02%"
"11.10.2021","11,1415","11,1564","11,1699","11,1017","","-0,13%"
"10.10.2021","11,1564","11,1564","11,1564","11,1564","","0,00%"
"08.10.2021","11,1564","11,1200","11,1735","11,1118","","0,33%"
"07.10.2021","11,1200","11,2313","11,2410","11,1200","","-0,99%"
"06.10.2021","11,2313","11,2243","11,2797","11,2227","","0,06%"
"05.10.2021","11,2243","11,2458","11,2730","11,2116","","-0,19%"
"04.10.2021","11,2458","11,2811","11,3229","11,2338","","-0,31%"
"03.10.2021","11,2811","11,2811","11,2811","11,2811","","0,00%"
"01.10.2021","11,2811","11,2851","11,3596","11,2722","","-0,04%"
"30.09.2021","11,2851","11,2584","11,2986","11,2304","","0,24%"
"29.09.2021","11,2584","11,2659","11,2754","11,2337","","-0,07%"
"28.09.2021","11,2659","11,2340","11,3042","11,2155","","0,28%"
"27.09.2021","11,2340","11,2477","11,2701","11,2195","","-0,12%"
"26.09.2021","11,2477","11,2477","11,2477","11,2477","","0,00%"
"24.09.2021","11,2477","11,2750","11,3022","11,2442","","-0,24%"
"23.09.2021","11,2750","11,2992","11,2992","11,2358","","-0,21%"
"22.09.2021","11,2992","11,3028","11,3131","11,2365","","-0,03%"
"21.09.2021","11,3028","11,3610","11,3670","11,2846","","-0,51%"
"20.09.2021","11,3610","11,2682","11,3847","11,2666","","0,82%"
"19.09.2021","11,2682","11,2682","11,2682","11,2682","","0,00%"
