"ID";NAME;TRADEDATE;OPEN;HIGH;LOW;CLOSE;VALUE;DURATION;YIELD
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-03-11;2146.77;2146.77;2146.77;2146.77;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-03-12;2138.08;2138.08;2138.08;2138.08;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-03-13;2090.79;2090.79;2090.79;2090.79;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-03-16;2067.63;2067.63;2067.63;2067.63;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-03-17;2069.99;2069.99;2069.99;2069.99;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-03-18;2096.23;2096.23;2096.23;2096.23;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-03-19;2065.22;2065.22;2065.22;2065.22;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-03-20;2091.76;2091.76;2091.76;2091.76;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-03-23;2058.64;2058.64;2058.64;2058.64;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-03-24;2078.9;2078.9;2078.9;2078.9;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-03-25;2074.89;2074.89;2074.89;2074.89;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-03-26;2031.66;2031.66;2031.66;2031.66;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-03-27;2018.44;2018.44;2018.44;2018.44;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-03-30;2071.47;2071.47;2071.47;2071.47;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-03-31;2088.61;2088.61;2088.61;2088.61;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-04-01;2134.48;2134.48;2134.48;2134.48;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-04-02;2156.75;2156.75;2156.75;2156.75;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-04-03;2159.62;2159.62;2159.62;2159.62;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-04-06;2184.24;2184.24;2184.24;2184.24;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-04-07;2177.82;2177.82;2177.82;2177.82;0;;
